timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 02:21:09.512, NVIDIA GeForce RTX 4090, 48 %, 23 %, 19206 MiB, 49140 MiB, 282.41 W, 64
2026/08/14 02:21:10.512, NVIDIA GeForce RTX 4090, 99 %, 59 %, 19206 MiB, 49140 MiB, 303.24 W, 65
2026/08/14 02:21:11.512, NVIDIA GeForce RTX 4090, 52 %, 25 %, 19206 MiB, 49140 MiB, 298.26 W, 65
2026/08/14 02:21:12.513, NVIDIA GeForce RTX 4090, 14 %, 5 %, 19206 MiB, 49140 MiB, 280.00 W, 63
2026/08/14 02:21:13.513, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19206 MiB, 49140 MiB, 268.92 W, 62
2026/08/14 02:21:14.513, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19206 MiB, 49140 MiB, 276.02 W, 65
2026/08/14 02:21:15.513, NVIDIA GeForce RTX 4090, 54 %, 25 %, 19206 MiB, 49140 MiB, 288.16 W, 64
2026/08/14 02:21:16.514, NVIDIA GeForce RTX 4090, 98 %, 57 %, 19206 MiB, 49140 MiB, 300.65 W, 65
2026/08/14 02:21:17.514, NVIDIA GeForce RTX 4090, 46 %, 24 %, 19206 MiB, 49140 MiB, 292.54 W, 65
2026/08/14 02:21:18.514, NVIDIA GeForce RTX 4090, 39 %, 14 %, 19206 MiB, 49140 MiB, 274.48 W, 66
2026/08/14 02:21:19.583, NVIDIA GeForce RTX 4090, 19 %, 7 %, 19206 MiB, 49140 MiB, 275.17 W, 64
2026/08/14 02:21:20.584, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19206 MiB, 49140 MiB, 275.37 W, 64
2026/08/14 02:21:21.584, NVIDIA GeForce RTX 4090, 90 %, 45 %, 19206 MiB, 49140 MiB, 373.34 W, 68
2026/08/14 02:21:22.584, NVIDIA GeForce RTX 4090, 31 %, 12 %, 19206 MiB, 49140 MiB, 286.64 W, 65
2026/08/14 02:21:23.584, NVIDIA GeForce RTX 4090, 26 %, 9 %, 19206 MiB, 49140 MiB, 275.95 W, 64
2026/08/14 02:21:24.584, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19206 MiB, 49140 MiB, 276.58 W, 65
2026/08/14 02:21:25.585, NVIDIA GeForce RTX 4090, 52 %, 23 %, 19206 MiB, 49140 MiB, 283.44 W, 65
2026/08/14 02:21:26.585, NVIDIA GeForce RTX 4090, 98 %, 58 %, 19206 MiB, 49140 MiB, 304.21 W, 66
2026/08/14 02:21:27.585, NVIDIA GeForce RTX 4090, 51 %, 25 %, 19206 MiB, 49140 MiB, 298.80 W, 64
2026/08/14 02:21:28.585, NVIDIA GeForce RTX 4090, 27 %, 10 %, 19206 MiB, 49140 MiB, 271.04 W, 63
2026/08/14 02:21:29.586, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19206 MiB, 49140 MiB, 283.06 W, 65
2026/08/14 02:21:30.586, NVIDIA GeForce RTX 4090, 22 %, 8 %, 19206 MiB, 49140 MiB, 271.81 W, 65
2026/08/14 02:21:31.586, NVIDIA GeForce RTX 4090, 38 %, 14 %, 19206 MiB, 49140 MiB, 278.91 W, 65
2026/08/14 02:21:32.586, NVIDIA GeForce RTX 4090, 70 %, 38 %, 19206 MiB, 49140 MiB, 289.70 W, 65
2026/08/14 02:21:33.586, NVIDIA GeForce RTX 4090, 86 %, 46 %, 19206 MiB, 49140 MiB, 309.98 W, 66
2026/08/14 02:21:34.587, NVIDIA GeForce RTX 4090, 39 %, 14 %, 19206 MiB, 49140 MiB, 283.03 W, 66
2026/08/14 02:21:35.587, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19206 MiB, 49140 MiB, 275.42 W, 65
